n	id	date	publication	title	snippet	forms
378	dav19480215-01.2.25	15 February 1948	dav	הה&#8237;1111 6 _911&#8236; ה &#8237;^!/&#8236;ו&#8237;33 13&#8236; יר	"<div class=""txtsearchsnippet"">... הלק מן הפצועים במכוניות ה""צלב האלום"" של הצבא, אל <b class=""highlightcolor"">בית החולים הממשלתי</b> ברמלה. . _כריגאדח בינלאומית"" - נגד כוחות ...</div>"	spelled
379	dav19480216-01.2.51	16 February 1948	dav	יש ל.שים ס?למעשי שרד והפקרות עירית ת&#8237;_8_*&#8236; דורשת _מקבלני הבניז להפסיק	"<div class=""txtsearchsnippet"">... בפברואר _מארצות־הברית בדרכו לארץ. לתשומת לב קרובי חולי-הרוח של <b class=""highlightcolor"">בית החולים הממשלתי</b> ? בבת-יפ אינפורמציה על מצבם של החולים ...</div>"	spelled
380	dav19480225-01.2.22	25 February 1948	dav	הרעשה בריטית וקרבות עם ערבים בירושלים	"<div class=""txtsearchsnippet"">... גי. פגז אהד נפל ליד מחלקת היולדות של י <b class=""highlightcolor"">בית החולים הממשלתי,</b> אחד על גג בית הדואר ואחד ברחוב ...</div>"	spelled
381	dav19480302-01.2.67	2 March 1948	dav	בית החולים בפרדס כץ	"<div class=""txtsearchsnippet"">לידי י הודים <b class=""highlightcolor"">_בית־החולים הממשלתי</b> למחלות מדבקות שבפרדס־כ""ץ עבר לידי היהודים, לאיור שהמנהלת ...</div>"	maqaf
382	dav19480309-01.2.64	9 March 1948	dav	ציוד צ_83י להגבה	"<div class=""txtsearchsnippet"">... האחות הותיקה חיה פורמן . גתמנתה *חית אהיאית -של <b class=""highlightcolor"">בית החולים הממשלתי</b> למושבות‭-. ‬כידוע‭-'‬ שימשה בתפקיד זה, 0_אז פתיחת ...</div>"	spelled
383	dav19480325-01.2.28	25 March 1948	dav	אש הכנופיות אל שכונות ירושלים	"<div class=""txtsearchsnippet"">... ההוליפ הממשלתי ל8וש3ות - לעירית תל־אכיב גודע לנו כי <b class=""highlightcolor"">בית החולים הממשלתי</b> למושבות _גתל־אנינ יעבור לרשות הע יביה- ‭-,, ...</div>"	spelled
384	dav19480401-01.2.49	1 April 1948	dav	הצב_8 עומד לעזוב את העיר העתיקה בירושלים	"<div class=""txtsearchsnippet"">... אתו1 בענינים הנוגעים לעיר: שמירת נמל יפו והנהלתו, ספירת <b class=""highlightcolor"">בית החולים הממשלתי</b> לעירית, הגברת ""התגוננותה"" של יפו והגדלת מספר ...</div>"	spelled
385	dav19480408-01.2.6	8 April 1948	dav	ההגנה כבשה את חולדה הערבית ודיר־מורדיסיו	"<div class=""txtsearchsnippet"">... שנפצעו קל שלשום בד־ רך לירושלים, הובאו אהטול אל <b class=""highlightcolor"">בית החולים הממשלתי</b> למושבות בתל־אביב. ש_^ו תיהה: חייפ בוזליל מרחוב ...</div>"	spelled
386	dav19480414-01.2.25	14 April 1948	dav	ההגנה פוצצה עוד גשר־כנופיות	"<div class=""txtsearchsnippet"">... הפצוע, אולם יריות אנשי המגן מנעו זאת מהם. אל <b class=""highlightcolor"">בית החולים הממשלתי</b> . הירקון* הובא אתמול, פצוע בכדור ברגל, ...</div>"	spelled
387	dav19480421-01.2.44	21 April 1948	dav	&#8237;>< &#8236;	"<div class=""txtsearchsnippet"">... ובה של הקובה עמלה למען ההר לה העדבי, אזרח <b class=""highlightcolor"">בית החולים הממשלתי.</b> עם פרוץ המאוועות הועברה ליוושלים. לא הובה ...</div>"	spelled
388	dav19480516-01.2.19	16 May 1948	dav	נאום ב ן ־ ג 1 ר י ו ן	"<div class=""txtsearchsnippet"">... הכהויט מישלםים השוגים נעיר. בין היתר השתלטו היהירים על <b class=""highlightcolor"">בית החולים הממשלתי</b> ועל בית־החולים האיטלקי. , ה5ימה"" עם הי'טוכ ...</div>"	spelled
389	dav19480620-01.2.42	20 June 1948	dav	ת י .פ ה י . בית החולים הממשלתי בחיפה מתארגז מחדש	"<div class=""txtsearchsnippet"">ת י . פ ה י . <b class=""highlightcolor"">בית החולים הממשלתי</b> בחיפה מתארגז מחדש</div>"	abbreviated,spelled
390	dav19480621-01.2.48	21 June 1948	dav	&#8237;8 6 53383 1 8 &#8236;	"<div class=""txtsearchsnippet"">... את כל עניני האישפוז בחיפה רבתי , להעביר אל <b class=""highlightcolor"">בית החולים הממשלתי</b> את רוב המחלקות של שאר בתי החולים, ...</div>"	spelled
391	dav19480809-01.2.37	9 August 1948	dav	_חיפה 1נית ההולימ _הוזמנתי _בחי_&ה _לר'_עוות י_^_רונל	"<div class=""txtsearchsnippet"">... נציגי הממשלה, באיכות עירית היפה יועד קהילת חיפה יועבר <b class=""highlightcolor"">בית החולים הממשלתי</b> בחיפה -אשר באופן זמני היה בהנהלת העירית ...</div>"	spelled
392	dav19480831-01.2.46	31 August 1948	dav	ח * ־ק ן&#8237; -!-&#8236;_י!_־ש&#8237;5 _0 &#8236;	"<div class=""txtsearchsnippet"">... סקיי-ה על מצב _האישסוז בבתי _החוליפ בחיקה עם העברת <b class=""highlightcolor"">בית החולים הממשלתי</b> לידי מדינו!ישראל ובית החוליםרו&amp;שילד"" לידי העי־ דיה. ...</div>"	spelled
393	dav19480917-01.2.35	17 September 1948	dav	משהו ממעשה בראשית	"<div class=""txtsearchsnippet"">... ‭"". ‬תנו ובצאתם חזיר;למקום אשר משם באו. על מרפסת <b class=""highlightcolor"">-בית_""החולים הממשלתי</b> הקשבתי לדברי _£מו של אחד החיילים הפצועים בשיחתה ...</div>"	maqaf
394	dav19480917-01.2.67	17 September 1948	dav	שר־הפנים לא אישר הצעת המופלגות והארגון להרחבת יועדה העירונית בחיפה	"<div class=""txtsearchsnippet"">... לאחיות ליד ביה""ח הירקון בתל־אביב ובית הספר לאחיות ליד <b class=""highlightcolor"">ביה""ח הממשלתי</b> בחיפה. מסט־ התלמידות בשני בתי־הספו הוא ‭. 70‬ ...</div>"	abbreviated
395	dav19480928-01.2.58	28 September 1948	dav	ההכנות לרישום התושבים	"<div class=""txtsearchsnippet"">... נמצא בג'בליד‭), ‬יפו) לח' ב' מס' 141_־12 ל יד <b class=""highlightcolor"">בית החולים הממשלתי.</b> האוטובוס (של דרום יהודה) לג'בליה יוצא מהתחנ ...</div>"	spelled
396	dav19481003-01.2.74	3 October 1948	dav	ח פה	"<div class=""txtsearchsnippet"">. החופי* המצ3 בנין העובדים בבית-החלןים הממשלתי עובדי <b class=""highlightcolor"">בית־החולים הממשלתי</b> בחיפה סירבי לקבל את טשטרתט בעד חודש ספטמבר. ...</div>"	maqaf
397	dhy19300417-01.2.6	17 April 1930	dhy	משפט הנאשמים 'ברצח משפחת גרשון	"<div class=""txtsearchsnippet"">... פאיז חדאד• המשפט נפסק צשבועים _מכיון שר""ר אוריוניג הפא <b class=""highlightcolor"">בית החולים הממשלתי</b> בחבהן שיצריך היד, ‭_. _#‬עיד במשפט זה ...</div>"	spelled
398	dhy19310301-01.2.41	1 March 1931	dhy	מאסר קומוניסט;	"<div class=""txtsearchsnippet"">... עדויותיהם של מפקח המשטרה מר עבוד"" אחות ופקיד ‭2'‬ל <b class=""highlightcolor"">_ביה""ח הממשלתי</b> שטפלו באשה הפצועה, ‭:.. ""‬שפט ימשך עוד כמר. ...</div>"	abbreviated
399	dhy19310308-01.2.33	8 March 1931	dhy	חיפה	"<div class=""txtsearchsnippet"">... 100 לא י' י לסלילת חלק מדר רהוב שע""י <b class=""highlightcolor"">ביה""ח הממשלתי</b> כפי דרישת הממ־ ש לה . ג)ל. מסור ...</div>"	abbreviated
400	dhy19310417-01.2.11	17 April 1931	dhy	"•.... - - - - ......,, . ,,..&#8236; &#8237;9^1 ת ך^ףןן^ןף ן' &#8237;^ף?&#8236;ךךן־ &#8237;. :&#8236; ?•&#8237;|4. 41 ר¥^ 1^^ ? # V > ־!? ^ מ*??^&#8236; •• . £^&#8236; ־1־1/?* •II 41^111111 ~ 1115^7 0?""^^1""•1 11. &#8237;.. .. \ \ ־"	"<div class=""txtsearchsnippet"">... ‭!ל הל רב, ביניהם ' גם לןךובי""ההרוגה הלכו: עד <b class=""highlightcolor"">בית החולים הממשלתי,</b> ו ?ריאות ימנם הרעישו את חלל ארה ...</div>"	spelled
401	dhy19320606-01.2.35	6 June 1932	dhy	"מדז""חד־מז בבירתבו?"	"<div class=""txtsearchsnippet"">... הספר, סירסבהאיד, סגנו של פיק פשה, גברת רוגן, מנהלת <b class=""highlightcolor"">בית החולים הממשלתי</b> בירושלים, גבי' טשאנל מנהלת ובית חולות הרוח ...</div>"	spelled
402	dhy19320612-01.2.31	12 June 1932	dhy	Untitled	"<div class=""txtsearchsnippet"">... יצאנ מיד למקום ומצאו את גופת הנרצה שהובלה א_$ <b class=""highlightcolor"">ביה""ח הממשלתי.</b> ר גיגבים טרם נתפשו. נהרג מתוך שינה ביום ...</div>"	abbreviated
403	dhy19320623-01.2.33	23 June 1932	dhy	_בחרוזות חיריח	"<div class=""txtsearchsnippet"">... 18 כיוצי וצא יוני , כפי שהודענו בטעות. מסדרי <b class=""highlightcolor"">בית החולים הממשלתי</b> כמה מקרובי ההוצים שמזצם גרם צהם אשכב ...</div>"	spelled
404	dhy19320725-01.2.8	25 July 1932	dhy	ה י פנ י םי מפוצצ ם	"<div class=""txtsearchsnippet"">... גבית הכנסת "" שירת ישראל"" בשכונת רוהמת על יד <b class=""highlightcolor"">בית החולים הממשלתי</b> במהנת יהודה. על הפרק : א. אשור ...</div>"	spelled
405	dhy19321016-01.2.5	16 October 1932	dhy	Untitled	"<div class=""txtsearchsnippet"">... 'מעמקי הבאר הקטלנית. _גופותיהם של שאשת הקרבנות הובא!הבדיקה אל <b class=""highlightcolor"">ביה""ח הממשלתי.</b> העבודה בקרירה הבאר• הופסקה ע""י־ תמשמ־־ה אזמן בלתי־מוגבל. ...</div>"	abbreviated
406	dhy19330623-01.2.2	23 June 1933	dhy	Untitled	"<div class=""txtsearchsnippet"">... יום אתמול ?ביקרו אנשים רבים את הדר המתים של <b class=""highlightcolor"">בית החולים הממשלתי</b> כדי לדעה מיהו המת. "" ממועצת פועלי ...</div>"	spelled
407	dhy19330808-01.2.35	8 August 1933	dhy	Untitled	"<div class=""txtsearchsnippet"">... הדרוש, הן מבחינה רפואית והן מבהינה הגוכית וסדורית. נפתה <b class=""highlightcolor"">בית החולים הממשלתי.</b> — בית־התולים הממשלתי נפתה כבר. הוא מתנהל ...</div>"	spelled
408	dhy19341018-01.2.51	18 October 1934	dhy	הערנית	"<div class=""txtsearchsnippet"">... מחלת המלריה התפשטה בזמן האחרון במדד , נוראה ברמלה. <b class=""highlightcolor"">בית החולים הממשלתי</b> נתמלאו הולים. העתון מציין, כי רחובות רמלה ...</div>"	spelled
409	dhy19341023-01.2.16	23 October 1934	dhy	משפט ענדו?מניד ואחיו	"<div class=""txtsearchsnippet"">ראשון לעדים מופיע הד""ר רייטלר, רופא <b class=""highlightcolor"">בית החולים הממשלתי</b> ביפו שבדק את גופת לוטפי יום אהרי ...</div>"	spelled
410	dhy19350308-01.2.49	8 March 1935	dhy	רצח?	"<div class=""txtsearchsnippet"">... קולוניה (מוצא) נמצאח גופת פלחיה מכפר םויריק. הגופה _הועבידי <b class=""highlightcolor"">_^בית־ החולים הממשלתי</b> בירושלים לשם הקירח. הסתה בכל הדרכים "" ...</div>"	spelled
411	dhy19350322-01.2.52	22 March 1935	dhy	בכף ובשלח	"<div class=""txtsearchsnippet"">... הנתקף, ומד האריםון הובל ע""י איציק באפנוע שלי אל <b class=""highlightcolor"">'בית החולים הממשלתי.</b> ‭_?::‬ *</div>"	spelled
412	dhy19350404-01.2.49	4 April 1935	dhy	תל־אביב	"<div class=""txtsearchsnippet"">... 3 ימים בימה של ת""א. בא־כחנו נתקשר מיד עם <b class=""highlightcolor"">ביה""ח הממשלתי</b> ביפו' אך מפני השעה המאוחרת לא רצו לאשר ...</div>"	abbreviated
413	dhy19350509-01.2.73	9 May 1935	dhy	ירושלים	"<div class=""txtsearchsnippet"">... חכתחו. :י י _*בךר מיד שהילד חיה הולה, והובל <b class=""highlightcolor"">;בית החולים הממשלתי.</b> אתמול בבוקר _£ז_^ח&gt;וירה _ רפואית הוכיחה‭', ‬מחי_*ד ...</div>"	spelled
414	dhy19350912-01.2.71	12 September 1935	dhy	חיפה	"<div class=""txtsearchsnippet"">ייבנה <b class=""highlightcolor"">בית חולים ממשלתי</b> ""מוקטם"" מודיע שהממשלה עומדת לבנות בית־חולים ממשלתי ...</div>"	indefinite
415	dhy19351008-01.2.48	8 October 1935	dhy	ף&#8237;** _^8£8(_£| *_0&#8236;י 46 ,ף*	"<div class=""txtsearchsnippet"">... רפין, סוריקוב, סיירוב, סטיפנוב, צ'כונין, אייבזובסקי, ארביפוב, נויגוגרוב, ועוד. <b class=""highlightcolor"">בית חולים ממשלתי</b> בכפר פלשטין"" מודיע כי הממשלח חפ־ "" ...</div>"	indefinite
416	dhy19351021-01.2.36	21 October 1935	dhy	ירושלים של מטה _.האללו! מגן דוד ודום* ?	"<div class=""txtsearchsnippet"">... לאהר שטלפנו חצי שעה למגד""א — הוכרהו להתקשר עם <b class=""highlightcolor"">ביה""ח הממשלתי</b> וכעבור 3 רגעים מגיעה המכונית הממשלתית של העזרה ...</div>"	abbreviated
417	dhy19360415-01.2.104	15 April 1936	dhy	UNKNOWN	"<div class=""txtsearchsnippet"">תודת <b class=""highlightcolor"">בית החולים הממשלתי</b> בירושלים למנהל בית | התבשיל והכנסת אורהים ...</div>"	spelled
418	dhy19360614-01.2.47	14 June 1936	dhy	Untitled	"<div class=""txtsearchsnippet"">... בום ובליית שנ* חיילים מהרי כחץ מ־יבת העירה, ל <b class=""highlightcolor"">בית החולים הממשלתי.</b> הנזזג רדב־ב־ץ עזר לריפאים ־־:־־' את בגדי ...</div>"	spelled
419	haam19310605-01.2.1	5 June 1931	haam	המלך חוסיין מת	"<div class=""txtsearchsnippet"">... בשעה 2 וחצי אחה־צ הניע האוטו לשער הפרחים אל <b class=""highlightcolor"">בית החולים הממשלתי</b> שבו הונח ארון המת• הארון הורד ונשא ...</div>"	spelled
420	hadashott19400115-01.2.26	15 January 1940	hadashott	סכנת הסגירה מאיימת על בית הזזוליט לחולי הרוה בבני־בוק	"<div class=""txtsearchsnippet"">... החולם 26 חולים בלתי מסוכנים כביכול... — הקיים בארץ <b class=""highlightcolor"">בית חולים ממשלתי</b> לחולי רוחז — קיים <b class=""highlightcolor"">בית חולים ממשלתי</b> ...</div>"	indefinite
